"Code","Preferred Term","Relationship","Code2","Preferred Term2"
"C6907","Metaplastic Meningioma","Disease_May_Have_Molecular_Abnormality","C36686","NF2 Gene Inactivation"
"C4721","Microcystic Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36441","Gain of Chromosome 12q"
"C4721","Microcystic Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36481","Gain of Chromosome 15q"
"C4721","Microcystic Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36484","Gain of Chromosome 17q"
"C4721","Microcystic Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36482","Gain of Chromosome 1q"
"C4721","Microcystic Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36480","Gain of Chromosome 20q"
"C4721","Microcystic Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36483","Gain of Chromosome 9q"
"C4721","Microcystic Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36490","Loss of Chromosome 14"
"C4721","Microcystic Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36501","Loss of Chromosome 1p"
"C4721","Microcystic Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36491","Loss of Chromosome 22"
"C4721","Microcystic Meningioma","Disease_May_Have_Cytogenetic_Abnormality","C36502","Loss of Chromosome 3p"
"C4721","Microcystic Meningioma","Disease_May_Have_Molecular_Abnormality","C36686","NF2 Gene Inactivation"
"C27757","Microgranular Acute Promyelocytic Leukemia","Disease_Has_Cytogenetic_Abnormality","C36541","Chromosomal Rearrangement"
"C27757","Microgranular Acute Promyelocytic Leukemia","Disease_Has_Cytogenetic_Abnormality","C27758","t(15;17)(q22;q12)"
"C27757","Microgranular Acute Promyelocytic Leukemia","Disease_Has_Molecular_Abnormality","C36346","Fusion Protein Expression"
"C27757","Microgranular Acute Promyelocytic Leukemia","Disease_Has_Molecular_Abnormality","C37223","PML-RARA Fusion Protein Expression"
"C27757","Microgranular Acute Promyelocytic Leukemia","Disease_Mapped_To_Gene","C99186","PML/RARA Fusion Gene"
"C27757","Microgranular Acute Promyelocytic Leukemia","Disease_Mapped_To_Gene","C21571","RARA Gene"
"C5936","Minor Salivary Gland Adenoid Cystic Carcinoma","Disease_May_Have_Molecular_Abnormality","C36644","Loss of E-cadherin Expression"
"C5953","Minor Salivary Gland Mucoepidermoid Carcinoma","Disease_Mapped_To_Gene","C99741","CRTC1/MAML2 Fusion Gene"
"C5953","Minor Salivary Gland Mucoepidermoid Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C54217","t(11;19)(q14-21;p12-13)"
"C5953","Minor Salivary Gland Mucoepidermoid Carcinoma","Disease_May_Have_Molecular_Abnormality","C54218","MECT1-MAML2 Fusion Protein Expression"
"C5956","Minor Salivary Gland Small Cell Carcinoma","Disease_May_Have_Molecular_Abnormality","C36329","TP53 Gene Inactivation"
"C9149","Mixed Cell Type Kidney Wilms Tumor","Disease_Mapped_To_Gene","C18262","WT1 Gene"
"C9149","Mixed Cell Type Kidney Wilms Tumor","Disease_May_Have_Molecular_Abnormality","C36684","WT1 Gene Inactivation"
"C3517","Mixed Cellularity Classical Hodgkin Lymphoma","Disease_May_Have_Cytogenetic_Abnormality","C36441","Gain of Chromosome 12q"
"C3517","Mixed Cellularity Classical Hodgkin Lymphoma","Disease_May_Have_Cytogenetic_Abnormality","C36439","Gain of Chromosome 2p"
"C3517","Mixed Cellularity Classical Hodgkin Lymphoma","Disease_May_Have_Cytogenetic_Abnormality","C36440","Gain of Chromosome 9p"
"C3517","Mixed Cellularity Classical Hodgkin Lymphoma","Disease_May_Have_Molecular_Abnormality","C36431","Apoptotic Pathway Deregulation"
"C3517","Mixed Cellularity Classical Hodgkin Lymphoma","Disease_May_Have_Molecular_Abnormality","C36444","Clonal Immunoglobulin Heavy Chain Gene Rearrangement"
"C3517","Mixed Cellularity Classical Hodgkin Lymphoma","Disease_May_Have_Molecular_Abnormality","C36451","Clonal Immunoglobulin Kappa Light Chain Gene Rearrangement"
"C3517","Mixed Cellularity Classical Hodgkin Lymphoma","Disease_May_Have_Molecular_Abnormality","C36452","Clonal Immunoglobulin Lambda Light Chain Gene Rearrangement"
"C3517","Mixed Cellularity Classical Hodgkin Lymphoma","Disease_May_Have_Molecular_Abnormality","C36446","Clonal T-Cell Receptor Gene Rearrangement"
"C5160","Mixed Lobular and Ductal Breast Carcinoma","Disease_May_Have_Cytogenetic_Abnormality","C36515","Loss of Chromosome 16q"
"C5160","Mixed Lobular and Ductal Breast Carcinoma","Disease_May_Have_Molecular_Abnormality","C36654","CDH1 Gene Inactivation"
"C5160","Mixed Lobular and Ductal Breast Carcinoma","Disease_May_Have_Molecular_Abnormality","C36644","Loss of E-cadherin Expression"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Has_Cytogenetic_Abnormality","C13271","t(9;22)(q34.1;q11.2)"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Has_Molecular_Abnormality","C36715","BCR-ABL1 Fusion Protein Expression"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Mapped_To_Gene","C17346","ABL1 Gene"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Mapped_To_Gene","C94600","BCR/ABL1 Fusion Gene"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C17346","ABL1 Gene"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C51061","ABL1 wt Allele"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C94600","BCR/ABL1 Fusion Gene"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C99305","BCR/ABL1 Fusion Gene p190"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C99306","BCR/ABL1 Fusion Gene p210"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C99307","BCR/ABL1 Fusion Gene p230"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C130220","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.1052T>C Mutation"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C130222","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.1075T>G Mutation"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C130224","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.1150C>A Mutation"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C130226","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.1187A>C Mutation"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C130229","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.1187A>G Mutation"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C130232","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.1457T>C Mutation"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C130201","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.742C>G Mutation"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C130204","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.749G>A Mutation"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C130207","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.756G>C Mutation"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C130206","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.756G>T Mutation"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C130209","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.758A>T Mutation"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C130211","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.763G>A Mutation"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C131012","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.764A>T Mutation"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C131013","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.827A>G Mutation"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C131014","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.835G>A Mutation"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C130213","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.895G>C Mutation"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C130214","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.895G>T Mutation"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C123845","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.944C>T Mutation"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C130217","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.949T>C Mutation"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C130216","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.951C>A Mutation"
"C82192","Mixed Phenotype Acute Leukemia with t(9;22)(q34.1;q11.2); BCR-ABL1","Disease_Pathogenesis_Involves_Gene","C130218","BCR/ABL1 Fusion Gene with ABL1 NM_005157.4:c.951C>G Mutation"
"C82203","Mixed Phenotype Acute Leukemia with t(v;11q23.3); KMT2A Rearranged","Disease_Has_Cytogenetic_Abnormality","C36517","t(v;11q23.3)"
"C82203","Mixed Phenotype Acute Leukemia with t(v;11q23.3); KMT2A Rearranged","Disease_Has_Molecular_Abnormality","C122623","KMT2A Gene Rearrangement"
"C82203","Mixed Phenotype Acute Leukemia with t(v;11q23.3); KMT2A Rearranged","Disease_Mapped_To_Gene","C18585","KMT2A Gene"
"C82203","Mixed Phenotype Acute Leukemia with t(v;11q23.3); KMT2A Rearranged","Disease_Pathogenesis_Involves_Gene","C18585","KMT2A Gene"
"C82203","Mixed Phenotype Acute Leukemia with t(v;11q23.3); KMT2A Rearranged","Disease_Pathogenesis_Involves_Gene","C53066","KMT2A wt Allele"
"C45927","Mixed Somatotroph-Lactotroph Pituitary Gland Adenoma","Disease_May_Have_Molecular_Abnormality","C43539","Pituitary Tumor Transforming Gene Overexpression"
"C27906","Moderately Differentiated Prostate Adenocarcinoma","Disease_Mapped_To_Gene","C18139","ERG Gene"
"C27906","Moderately Differentiated Prostate Adenocarcinoma","Disease_Mapped_To_Gene","C79904","TMPRSS2/ERG Fusion Gene"
"C27906","Moderately Differentiated Prostate Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C82366","ERG Gene Rearrangement"
"C27906","Moderately Differentiated Prostate Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C82365","TMPRSS2-ERG Fusion Protein Expression"
"C96058","Monomorphic CD56+ Intestinal T-Cell Lymphoma","Disease_Has_Molecular_Abnormality","C36447","Clonal T-Cell Receptor Beta Chain Gene Rearrangement"
"C96058","Monomorphic CD56+ Intestinal T-Cell Lymphoma","Disease_Has_Molecular_Abnormality","C36448","Clonal T-Cell Receptor Gamma Chain Gene Rearrangement"
"C3892","Mu Heavy Chain Disease","Disease_Has_Molecular_Abnormality","C36451","Clonal Immunoglobulin Kappa Light Chain Gene Rearrangement"
"C9131","Mucinous Breast Carcinoma","Disease_Mapped_To_Gene","C18021","CCND1 Gene"
"C9131","Mucinous Breast Carcinoma","Disease_Mapped_To_Gene","C17756","ERBB2 Gene"
"C9131","Mucinous Breast Carcinoma","Disease_May_Have_Molecular_Abnormality","C36652","CCND1 Gene Amplification"
"C9131","Mucinous Breast Carcinoma","Disease_May_Have_Molecular_Abnormality","C36485","CCND1 Protein Overexpression"
"C9131","Mucinous Breast Carcinoma","Disease_May_Have_Molecular_Abnormality","C36642","Cyclin D1 Messenger RNA Overexpression"
"C9131","Mucinous Breast Carcinoma","Disease_May_Have_Molecular_Abnormality","C36638","ERBB2 Gene Amplification"
"C9131","Mucinous Breast Carcinoma","Disease_May_Have_Molecular_Abnormality","C36639","ERBB2 Protein Overexpression"
"C9131","Mucinous Breast Carcinoma","Disease_May_Have_Molecular_Abnormality","C36329","TP53 Gene Inactivation"
"C5248","Mucinous Gastric Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C36683","APC Gene Inactivation"
"C5248","Mucinous Gastric Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C43532","c-MET Gene Amplification"
"C5248","Mucinous Gastric Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C36654","CDH1 Gene Inactivation"
"C5248","Mucinous Gastric Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C36638","ERBB2 Gene Amplification"
"C5248","Mucinous Gastric Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C36318","Microsatellite Instability"
"C5248","Mucinous Gastric Adenocarcinoma","Disease_May_Have_Molecular_Abnormality","C36329","TP53 Gene Inactivation"
"C3246","Mycosis Fungoides","Disease_May_Have_Molecular_Abnormality","C39629","CDKN2A Gene Inactivation"
"C3246","Mycosis Fungoides","Disease_May_Have_Molecular_Abnormality","C36447","Clonal T-Cell Receptor Beta Chain Gene Rearrangement"
"C3246","Mycosis Fungoides","Disease_May_Have_Molecular_Abnormality","C36448","Clonal T-Cell Receptor Gamma Chain Gene Rearrangement"
"C3246","Mycosis Fungoides","Disease_May_Have_Molecular_Abnormality","C36692","PTEN Gene Inactivation"
"C9265","Mycosis Fungoides and Sezary Syndrome","Disease_May_Have_Molecular_Abnormality","C36447","Clonal T-Cell Receptor Beta Chain Gene Rearrangement"
"C9265","Mycosis Fungoides and Sezary Syndrome","Disease_May_Have_Molecular_Abnormality","C36448","Clonal T-Cell Receptor Gamma Chain Gene Rearrangement"
"C7506","Myelodysplastic Syndrome with Excess Blasts","Disease_May_Have_Cytogenetic_Abnormality","C36455","Gain of Chromosome 8"
"C7506","Myelodysplastic Syndrome with Excess Blasts","Disease_May_Have_Cytogenetic_Abnormality","C36403","Loss of Chromosome 20q"
"C7506","Myelodysplastic Syndrome with Excess Blasts","Disease_May_Have_Cytogenetic_Abnormality","C36408","Loss of Chromosome 7q"
"C7506","Myelodysplastic Syndrome with Excess Blasts","Disease_May_Have_Cytogenetic_Abnormality","C36523","Monosomy 5"
"C82595","Myelodysplastic Syndrome with Excess Blasts and Fibrosis","Disease_May_Have_Cytogenetic_Abnormality","C36455","Gain of Chromosome 8"
"C82595","Myelodysplastic Syndrome with Excess Blasts and Fibrosis","Disease_May_Have_Cytogenetic_Abnormality","C36403","Loss of Chromosome 20q"
"C82595","Myelodysplastic Syndrome with Excess Blasts and Fibrosis","Disease_May_Have_Cytogenetic_Abnormality","C36408","Loss of Chromosome 7q"
"C82595","Myelodysplastic Syndrome with Excess Blasts and Fibrosis","Disease_May_Have_Cytogenetic_Abnormality","C36523","Monosomy 5"
"C7167","Myelodysplastic Syndrome with Excess Blasts-1","Disease_May_Have_Cytogenetic_Abnormality","C36455","Gain of Chromosome 8"
"C7167","Myelodysplastic Syndrome with Excess Blasts-1","Disease_May_Have_Cytogenetic_Abnormality","C36403","Loss of Chromosome 20q"
"C7167","Myelodysplastic Syndrome with Excess Blasts-1","Disease_May_Have_Cytogenetic_Abnormality","C36408","Loss of Chromosome 7q"
"C7167","Myelodysplastic Syndrome with Excess Blasts-1","Disease_May_Have_Cytogenetic_Abnormality","C36523","Monosomy 5"
"C7168","Myelodysplastic Syndrome with Excess Blasts-2","Disease_May_Have_Cytogenetic_Abnormality","C36455","Gain of Chromosome 8"
"C7168","Myelodysplastic Syndrome with Excess Blasts-2","Disease_May_Have_Cytogenetic_Abnormality","C36403","Loss of Chromosome 20q"
"C7168","Myelodysplastic Syndrome with Excess Blasts-2","Disease_May_Have_Cytogenetic_Abnormality","C36408","Loss of Chromosome 7q"
"C7168","Myelodysplastic Syndrome with Excess Blasts-2","Disease_May_Have_Cytogenetic_Abnormality","C36523","Monosomy 5"
"C97310","Myelodysplastic Syndrome with Gene Mutation","Disease_Mapped_To_Gene","C97320","ASXL1 Gene"
"C97310","Myelodysplastic Syndrome with Gene Mutation","Disease_Mapped_To_Gene","C18312","ETV6 Gene"
"C97310","Myelodysplastic Syndrome with Gene Mutation","Disease_Mapped_To_Gene","C21327","EZH2 Gene"
"C97310","Myelodysplastic Syndrome with Gene Mutation","Disease_Mapped_To_Gene","C18579","RUNX1 Gene"
"C97310","Myelodysplastic Syndrome with Gene Mutation","Disease_Mapped_To_Gene","C17359","TP53 Gene"
"C97310","Myelodysplastic Syndrome with Gene Mutation","Disease_May_Have_Molecular_Abnormality","C97313","ASXL1 Gene Mutation"
"C97310","Myelodysplastic Syndrome with Gene Mutation","Disease_May_Have_Molecular_Abnormality","C97312","ETV6 Gene Mutation"
"C97310","Myelodysplastic Syndrome with Gene Mutation","Disease_May_Have_Molecular_Abnormality","C97311","EZH2 Gene Mutation"
"C97310","Myelodysplastic Syndrome with Gene Mutation","Disease_May_Have_Molecular_Abnormality","C38362","RUNX1 Gene Mutation"
"C97310","Myelodysplastic Syndrome with Gene Mutation","Disease_May_Have_Molecular_Abnormality","C36329","TP53 Gene Inactivation"
"C97310","Myelodysplastic Syndrome with Gene Mutation","Disease_Pathogenesis_Involves_Gene","C97320","ASXL1 Gene"
"C97310","Myelodysplastic Syndrome with Gene Mutation","Disease_Pathogenesis_Involves_Gene","C97321","ASXL1 wt Allele"
"C97310","Myelodysplastic Syndrome with Gene Mutation","Disease_Pathogenesis_Involves_Gene","C18312","ETV6 Gene"
"C97310","Myelodysplastic Syndrome with Gene Mutation","Disease_Pathogenesis_Involves_Gene","C52871","ETV6 wt Allele"
"C97310","Myelodysplastic Syndrome with Gene Mutation","Disease_Pathogenesis_Involves_Gene","C21327","EZH2 Gene"
"C97310","Myelodysplastic Syndrome with Gene Mutation","Disease_Pathogenesis_Involves_Gene","C52072","EZH2 wt Allele"
"C97310","Myelodysplastic Syndrome with Gene Mutation","Disease_Pathogenesis_Involves_Gene","C18579","RUNX1 Gene"
"C97310","Myelodysplastic Syndrome with Gene Mutation","Disease_Pathogenesis_Involves_Gene","C53118","RUNX1 wt Allele"
"C97310","Myelodysplastic Syndrome with Gene Mutation","Disease_Pathogenesis_Involves_Gene","C17359","TP53 Gene"
"C97310","Myelodysplastic Syndrome with Gene Mutation","Disease_Pathogenesis_Involves_Gene","C52271","TP53 wt Allele"
"C97310","Myelodysplastic Syndrome with Gene Mutation","Disease_Pathogenesis_Involves_Gene","C97240","TP53*1 Allele"
"C6867","Myelodysplastic Syndrome with Isolated del(5q)","Disease_Has_Cytogenetic_Abnormality","C27712","Loss of Chromosome 5q"
"C8574","Myelodysplastic Syndrome with Multilineage Dysplasia","Disease_May_Have_Cytogenetic_Abnormality","C36403","Loss of Chromosome 20q"
"C8574","Myelodysplastic Syndrome with Multilineage Dysplasia","Disease_May_Have_Cytogenetic_Abnormality","C36408","Loss of Chromosome 7q"
"C8574","Myelodysplastic Syndrome with Multilineage Dysplasia","Disease_May_Have_Cytogenetic_Abnormality","C36523","Monosomy 5"
