NCIt Code,NCIt Preferred Term,NCIm CUI,NCIm Preferred Name,NCIm Source,Term Type,Source Code,Source Term
C3918,Extragonadal Germ Cell Tumor,C3544268,Extragonadal Germ Cell Tumor,MDR,LLT,10073060,Extragonadal primary germ cell tumor
C3918,Extragonadal Germ Cell Tumor,C3544268,Extragonadal Germ Cell Tumor,MDR,PT,10073055,Extragonadal primary germ cell tumour
C3918,Extragonadal Germ Cell Tumor,C3544268,Extragonadal Germ Cell Tumor,MDR,LLT,10073055,Extragonadal primary germ cell tumour
C3918,Extragonadal Germ Cell Tumor,C3544268,Extragonadal Germ Cell Tumor,NCI-GLOSS,PT,CDR0000444993,extragonadal germ cell tumor
C3918,Extragonadal Germ Cell Tumor,C3544268,Extragonadal Germ Cell Tumor,NICHD,PT,C3918,Extragonadal Germ Cell Tumor
C3918,Extragonadal Germ Cell Tumor,C3544268,Extragonadal Germ Cell Tumor,PDQ,PSC,CDR0000040809,extragonadal germ cell tumor
C3918,Extragonadal Germ Cell Tumor,C3544268,Extragonadal Germ Cell Tumor,PDQ,DN,CDR0000040809,Extragonadal germ cell tumor
C3918,Extragonadal Germ Cell Tumor,C3544268,Extragonadal Germ Cell Tumor,PDQ,SY,CDR0000040809,"germ cell tumor, extragonadal"
C7975,Extrahepatic Bile Duct Adenocarcinoma,C0279659,Extrahepatic Bile Duct Adenocarcinoma,PDQ,SY,CDR0000039947,Adenocarcinoma of Extrahepatic Bile Duct
C7975,Extrahepatic Bile Duct Adenocarcinoma,C0279659,Extrahepatic Bile Duct Adenocarcinoma,PDQ,PT,CDR0000039947,adenocarcinoma of the extrahepatic bile duct
C7975,Extrahepatic Bile Duct Adenocarcinoma,C0279659,Extrahepatic Bile Duct Adenocarcinoma,PDQ,SY,CDR0000039947,"bile duct cancer, extrahepatic, adenocarcinoma"
C7975,Extrahepatic Bile Duct Adenocarcinoma,C0279659,Extrahepatic Bile Duct Adenocarcinoma,PDQ,SY,CDR0000039947,Extrahepatic Bile Duct Adenocarcinoma
C7975,Extrahepatic Bile Duct Adenocarcinoma,C0279659,Extrahepatic Bile Duct Adenocarcinoma,PDQ,SY,CDR0000039947,"extrahepatic bile duct cancer, adenocarcinoma"
C7975,Extrahepatic Bile Duct Adenocarcinoma,C0279659,Extrahepatic Bile Duct Adenocarcinoma,PDQ,SY,CDR0000039947,"extrahepatic bile duct, adenocarcinoma of the"
C3860,Extrahepatic Bile Duct Carcinoma,C0238019,Extrahepatic Bile Duct Carcinoma,DXP,DI,U000211,"BILE DUCT, EXTRAHEPATIC, CARCINOMA"
C3860,Extrahepatic Bile Duct Carcinoma,C0238019,Extrahepatic Bile Duct Carcinoma,DXP,SY,NOCODE,"EXTRAHEPATIC BILE DUCT CANCER, CARCINOMA"
C3860,Extrahepatic Bile Duct Carcinoma,C0238019,Extrahepatic Bile Duct Carcinoma,GARD,ET,9304,Extrahepatic bile duct cancer
C3860,Extrahepatic Bile Duct Carcinoma,C0238019,Extrahepatic Bile Duct Carcinoma,MDR,LLT,10015817,Extrahepatic bile duct cancer
C3860,Extrahepatic Bile Duct Carcinoma,C0238019,Extrahepatic Bile Duct Carcinoma,MTH,PN,NOCODE,Carcinoma of extrahepatic bile duct
C3860,Extrahepatic Bile Duct Carcinoma,C0238019,Extrahepatic Bile Duct Carcinoma,NCI-GLOSS,PT,CDR0000523459,extrahepatic bile duct cancer
C3860,Extrahepatic Bile Duct Carcinoma,C0238019,Extrahepatic Bile Duct Carcinoma,PDQ,SY,CDR0000038752,"bile duct cancer, extrahepatic"
C3860,Extrahepatic Bile Duct Carcinoma,C0238019,Extrahepatic Bile Duct Carcinoma,PDQ,PSC,CDR0000038752,extrahepatic bile duct cancer
C3860,Extrahepatic Bile Duct Carcinoma,C0238019,Extrahepatic Bile Duct Carcinoma,PDQ,DN,CDR0000038752,Extrahepatic bile duct cancer
C3860,Extrahepatic Bile Duct Carcinoma,C0238019,Extrahepatic Bile Duct Carcinoma,PDQ,SY,CDR0000038752,Klatskin tumor (bile duct bifurcation)
C3860,Extrahepatic Bile Duct Carcinoma,C0238019,Extrahepatic Bile Duct Carcinoma,SNOMEDCT_US,PT,372101000,Carcinoma of extrahepatic bile duct
C3860,Extrahepatic Bile Duct Carcinoma,C0238019,Extrahepatic Bile Duct Carcinoma,SNOMEDCT_US,FN,372101000,Carcinoma of extrahepatic bile duct (disorder)
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,CTEP-SDC,PT,10015822,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (MALT-lymphoma)
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,CTEP-SDC,SY,10015822,MALT-lymphoma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,ICD10,PT,C88.4,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma]
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,ICD10CM,PT,C88.4,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue [MALT-lymphoma]
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,ICD10CM,AB,C88.4,Extrnod mrgnl zn B-cell lymph of mucosa-assoc lymphoid tiss
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,ICDO,RT,9699/3,Extranodal marginal zone lymphoma of mucosa-associated lymphoid tissue
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,ICDO,ORT,9671/3,Immunocytoma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,ICDO,SY,9699/3,MALT lymphoma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,ICDO,SY,9699/3,Mucosal-associated lymphoid tissue lymphoma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,MDBCAC,PT,1812,Extranodal marginal zone B-cell lymphoma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,MDR,LLT,10021435,Immunocytoma (Extranodal marginal zone low grade B-cell lymphoma of MALT type)
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,MDR,LLT,10060707,MALT lymphoma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,MSH,DEV,D018442,LYMPHOMA MALT
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,MSH,DEV,D018442,LYMPHOMA MUCOSA ASSOC LYMPHOID TISSUE
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,MSH,PM,D018442,Lymphoma of Mucosa Associated Lymphoid Tissue
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,MSH,ET,D018442,Lymphoma of Mucosa-Associated Lymphoid Tissue
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,MSH,MH,D018442,"Lymphoma, B-Cell, Marginal Zone"
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,MSH,PM,D018442,"Lymphoma, MALT"
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,MSH,PM,D018442,"Lymphoma, Mucosa Associated Lymphoid Tissue"
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,MSH,ET,D018442,"Lymphoma, Mucosa-Associated Lymphoid Tissue"
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,MSH,PM,D018442,"Lymphomas, MALT"
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,MSH,ET,D018442,MALT Lymphoma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,MSH,PM,D018442,MALT Lymphomas
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,MSH,PM,D018442,Marginal Zone B Cell Lymphoma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,MSH,ET,D018442,Marginal Zone B-Cell Lymphoma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,MSH,DEV,D018442,MUCOSA ASSOC LYMPHOID TISSUE LYMPHOMA
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,MSH,PM,D018442,Mucosa Associated Lymphoid Tissue Lymphoma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,MSH,ET,D018442,Mucosa-Associated Lymphoid Tissue Lymphoma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,MTH,PN,NOCODE,Mucosa-Associated Lymphoid Tissue Lymphoma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,MTHICD9,ET,200.3,Extranodal marginal zone B-cell lymphoma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,NCI-GLOSS,PT,CDR0000045774,MALT lymphoma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,NCI-GLOSS,PT,CDR0000044437,mucosa-associated lymphoid tissue lymphoma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,NDFRT,SY,N0000003816,Lymphoma of Mucosa-Associated Lymphoid Tissue
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,NDFRT,PT,N0000003816,"Lymphoma, B-Cell, Marginal Zone"
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,NDFRT,FN,N0000003816,"Lymphoma, B-Cell, Marginal Zone [Disease/Finding]"
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,NDFRT,SY,N0000003816,"Lymphoma, Mucosa-Associated Lymphoid Tissue"
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,NDFRT,SY,N0000003816,MALT Lymphoma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,NDFRT,SY,N0000003816,Marginal Zone B-Cell Lymphoma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,NDFRT,SY,N0000003816,Mucosa-Associated Lymphoid Tissue Lymphoma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,PDQ,PT,CDR0000372812,extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,PDQ,IS,CDR0000372812,immunocytoma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,PDQ,SY,CDR0000372812,MALT lymphoma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,PDQ,SY,CDR0000372812,MALToma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,PDQ,SY,CDR0000372812,mucosa-associated lymphoid tissue lymphoma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,SNOMEDCT_US,SY,445269007,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,SNOMEDCT_US,PT,397350003,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,SNOMEDCT_US,FN,445269007,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (disorder)
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,SNOMEDCT_US,PT,445269007,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (MALT-lymphoma)
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,SNOMEDCT_US,FN,397350003,Extranodal marginal zone B-cell lymphoma of mucosa-associated lymphoid tissue (morphologic abnormality)
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,SNOMEDCT_US,SY,128803008,MALT lymphoma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,SNOMEDCT_US,SY,277622004,Maltoma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,SNOMEDCT_US,PT,277622004,Mucosa-associated lymphoma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,SNOMEDCT_US,FN,277622004,Mucosa-associated lymphoma (disorder)
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,SNOMEDCT_US,SY,128803008,Mucosal-associated lymphoid tissue lymphoma
C3898,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,C0242647,Extranodal Marginal Zone Lymphoma of Mucosa-Associated Lymphoid Tissue,SNOMEDCT_US,SY,128803008,Nodal marginal zone lymphoma
C7848,Extraocular Retinoblastoma,C0278719,Extraocular Retinoblastoma,MDR,LLT,10015831,Extraocular retinoblastoma
C7848,Extraocular Retinoblastoma,C0278719,Extraocular Retinoblastoma,MDR,PT,10015831,Extraocular retinoblastoma
C7848,Extraocular Retinoblastoma,C0278719,Extraocular Retinoblastoma,MTH,PN,NOCODE,Extraocular retinoblastoma
C7848,Extraocular Retinoblastoma,C0278719,Extraocular Retinoblastoma,PDQ,PSC,CDR0000037767,extraocular retinoblastoma
C7848,Extraocular Retinoblastoma,C0278719,Extraocular Retinoblastoma,PDQ,SY,CDR0000037767,"retinoblastoma, extraocular"
C4002,Extraosseous Plasmacytoma,C0278619,Extraosseous Plasmacytoma,ICD10,PT,C90.2,Extramedullary plasmacytoma
C4002,Extraosseous Plasmacytoma,C0278619,Extraosseous Plasmacytoma,ICD10CM,HT,C90.2,Extramedullary plasmacytoma
C4002,Extraosseous Plasmacytoma,C0278619,Extraosseous Plasmacytoma,ICD10CM,ET,C90.20,Extramedullary plasmacytoma NOS
C4002,Extraosseous Plasmacytoma,C0278619,Extraosseous Plasmacytoma,ICDO,SY,9734/3,Extraosseous plasmacytoma
C4002,Extraosseous Plasmacytoma,C0278619,Extraosseous Plasmacytoma,ICDO,PT,9734/3,"Plasmacytoma, extramedullary"
C4002,Extraosseous Plasmacytoma,C0278619,Extraosseous Plasmacytoma,MDR,LLT,10066883,Extramedullary plasmacytoma
C4002,Extraosseous Plasmacytoma,C0278619,Extraosseous Plasmacytoma,MTH,PN,NOCODE,Extramedullary Plasmacytoma
C4002,Extraosseous Plasmacytoma,C0278619,Extraosseous Plasmacytoma,PDQ,PT,CDR0000041865,extramedullary plasmacytoma
C4002,Extraosseous Plasmacytoma,C0278619,Extraosseous Plasmacytoma,PDQ,SY,CDR0000041865,Extraosseous Plasmacytoma
C4002,Extraosseous Plasmacytoma,C0278619,Extraosseous Plasmacytoma,PDQ,SY,CDR0000041865,"plasmacytoma, extramedullary"
C4002,Extraosseous Plasmacytoma,C0278619,Extraosseous Plasmacytoma,SNOMEDCT_US,SY,128921005,Extramedullary plasmacytoma
C4002,Extraosseous Plasmacytoma,C0278619,Extraosseous Plasmacytoma,SNOMEDCT_US,PT,188718006,Extramedullary plasmacytoma
C4002,Extraosseous Plasmacytoma,C0278619,Extraosseous Plasmacytoma,SNOMEDCT_US,SY,188718006,Extramedullary plasmacytoma (clinical)
C4002,Extraosseous Plasmacytoma,C0278619,Extraosseous Plasmacytoma,SNOMEDCT_US,SY,188718006,"Malignant plasma cell neoplasm, extramedullary plasmacytoma"
C4002,Extraosseous Plasmacytoma,C0278619,Extraosseous Plasmacytoma,SNOMEDCT_US,FN,188718006,"Malignant plasma cell neoplasm, extramedullary plasmacytoma (disorder)"
C4002,Extraosseous Plasmacytoma,C0278619,Extraosseous Plasmacytoma,SNOMEDCT_US,PT,128921005,"Plasmacytoma, extramedullary (not occurring in bone)"
C4002,Extraosseous Plasmacytoma,C0278619,Extraosseous Plasmacytoma,SNOMEDCT_US,FN,128921005,"Plasmacytoma, extramedullary (not occurring in bone) (morphologic abnormality)"
C6586,Extrarenal Rhabdoid Tumor,C1304517,Extrarenal Rhabdoid Tumor,SNOMEDCT_US,PT,404089007,Extrarenal rhabdoid tumor
C6586,Extrarenal Rhabdoid Tumor,C1304517,Extrarenal Rhabdoid Tumor,SNOMEDCT_US,FN,404089007,Extrarenal rhabdoid tumor (disorder)
C6586,Extrarenal Rhabdoid Tumor,C1304517,Extrarenal Rhabdoid Tumor,SNOMEDCT_US,PTGB,404089007,Extrarenal rhabdoid tumour
C7135,Extraskeletal Ewing Sarcoma,C0279980,Extraskeletal Ewing Sarcoma,MDR,LLT,10015759,Extra-osseous Ewing's sarcoma
C7135,Extraskeletal Ewing Sarcoma,C0279980,Extraskeletal Ewing Sarcoma,MDR,PT,10015759,Extra-osseous Ewing's sarcoma
C7135,Extraskeletal Ewing Sarcoma,C0279980,Extraskeletal Ewing Sarcoma,MDR,LLT,10015763,Extra-osseous Ewing's sarcoma NOS
C7135,Extraskeletal Ewing Sarcoma,C0279980,Extraskeletal Ewing Sarcoma,MDR,HT,10015760,Extraskeletal Ewing's sarcomas
C7135,Extraskeletal Ewing Sarcoma,C0279980,Extraskeletal Ewing Sarcoma,PDQ,AB,CDR0000546984,EOE
C7135,Extraskeletal Ewing Sarcoma,C0279980,Extraskeletal Ewing Sarcoma,PDQ,SY,CDR0000546984,Extra-Osseous Ewing's Sarcoma
C7135,Extraskeletal Ewing Sarcoma,C0279980,Extraskeletal Ewing Sarcoma,PDQ,PT,CDR0000546984,extraosseous Ewing sarcoma
C7135,Extraskeletal Ewing Sarcoma,C0279980,Extraskeletal Ewing Sarcoma,PDQ,SY,CDR0000546984,Extraosseous Ewing's Sarcoma
C7135,Extraskeletal Ewing Sarcoma,C0279980,Extraskeletal Ewing Sarcoma,PDQ,SY,CDR0000546984,Extraosseous Ewing's Tumor
C7135,Extraskeletal Ewing Sarcoma,C0279980,Extraskeletal Ewing Sarcoma,PDQ,SY,CDR0000546984,Extraskeletal Ewing's Sarcoma
C7135,Extraskeletal Ewing Sarcoma,C0279980,Extraskeletal Ewing Sarcoma,PDQ,SY,CDR0000040299,"sarcoma, extraosseous Ewing's"
C27293,Extraskeletal Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor,C1333514,Extraskeletal Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor,PDQ,PT,CDR0000040299,extraosseous Ewing sarcoma/peripheral primitive neuroectodermal tumor
C27293,Extraskeletal Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor,C1333514,Extraskeletal Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor,PDQ,SY,CDR0000040299,extraosseous Ewing sarcoma/primitive neuroectodermal tumor
C27293,Extraskeletal Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor,C1333514,Extraskeletal Ewing Sarcoma/Peripheral Primitive Neuroectodermal Tumor,PDQ,SY,CDR0000040299,Extraosseous Ewing's Sarcoma/Peripheral Primitive Neuroectodermal Tumor
C8810,Extraskeletal Osteosarcoma,C0855052,Extraskeletal Osteosarcoma,CDISC,SY,C8810,Extraosseous Osteosarcoma
C8810,Extraskeletal Osteosarcoma,C0855052,Extraskeletal Osteosarcoma,CDISC,SY,C8810,Extraskeletal Osteogenic Sarcoma
C8810,Extraskeletal Osteosarcoma,C0855052,Extraskeletal Osteosarcoma,CDISC,PT,C8810,"OSTEOSARCOMA, EXTRASKELETAL, MALIGNANT"
C8810,Extraskeletal Osteosarcoma,C0855052,Extraskeletal Osteosarcoma,CDISC,SY,C8810,Soft Tissue Osteosarcoma
C8810,Extraskeletal Osteosarcoma,C0855052,Extraskeletal Osteosarcoma,MDR,LLT,10015847,Extraskeletal osteosarcoma
C8810,Extraskeletal Osteosarcoma,C0855052,Extraskeletal Osteosarcoma,MDR,PT,10015847,Extraskeletal osteosarcoma
C8810,Extraskeletal Osteosarcoma,C0855052,Extraskeletal Osteosarcoma,MDR,LLT,10015851,Extraskeletal osteosarcoma NOS
